,timestamp,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Two-Week Hash Growth,Hash Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Bitcoin Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,UTXO Growth,UTXO Set Size,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
87,1287100800000,316997.0,84792,554,694,35421935.0,155,11295.23,350,1378.0,0.0,3.73962,0.010696301,381564.0,1.01,0.31,697.5,7750.0,4239600.0,5246.09,58289.9,0.09,1565.9,127892,153.38309919999998,0.0,213,13.8,2,69.5906,90,60922,6.26,0.0137489,1.2714299999999998,2.72092
88,1287187200000,314608.0,84968,489,885,35577629.0,176,13773.39,363,1378.0,0.000299263,0.973883,0.010816877,467324.0,1.18,0.38,968.04,8800.35,4248400.0,12864.9,116953.62,0.11,1226.01,128255,276.9996181,0.35,270,30.47,2,70.0143,-243,60679,7.7,0.0275289,1.27606,2.74281
89,1287273600000,328692.0,85173,421,550,35690349.0,205,12511.84,364,1378.0,0.0,7.29206,0.011324276,425865.0,1.07,0.34,1025.0,10250.0,4258650.0,17493.01,174930.05,0.1,689.41,128619,371.5804373,0.0,215,37.16,2,70.0782,91,60770,7.01,0.0410764,1.2996,2.7772900000000003
90,1287360000000,350848.0,85350,481,533,35784628.0,177,13755.29,329,1378.0,0.0,10.4952,0.011613874,469425.0,1.33,0.38,973.5,8850.0,4267500.0,16116.81,146516.49,0.11,614.975,128948,546.2332472999999,0.0,200,60.09,2,70.0762,128,60898,7.71,0.0343331,1.3213,2.80586
91,1287446400000,399573.0,85608,333,571,35931908.0,258,12491.2,443,1378.0,0.0,25.3584,0.012658656,428040.0,0.85,0.34,1290.0,12900.0,4280400.0,19936.69,199366.9,0.1,596.997,129391,361.4661251,0.0,211,36.15,2,70.3169,-25,60873,7.03,0.0465767,1.35936,2.84171
92,1287532800000,430353.0,85878,320,488,36063637.0,270,12484.82,456,1378.0,0.0,37.6526,0.013633531,429390.0,0.82,0.34,1350.0,13500.0,4293900.0,10731.88,107318.76,0.1,606.861,129847,192.1481355,0.0,192,19.21,2,70.3503,163,61036,7.04,0.0249933,1.36971,2.85777
93,1287619200000,410544.0,86127,347,732,36245830.0,249,12458.08,577,1378.0,9.2e-06,48.1112,0.014580874,430635.0,0.63,0.34,1245.0,12450.02,4306350.0,21749.31,217493.12,0.1,650.995,130424,390.8660687,0.02,229,39.09,2,70.4009,133,61169,7.04,0.050505199999999986,1.40896,2.89994
94,1287705600000,407409.0,86383,335,1167,36544523.0,256,12392.98,927,1378.0,0.0,72.2453,0.015569242,431915.0,0.36,0.34,1280.0,12800.0,4319150.0,26669.75,266697.5,0.1,669.09,131351,354.921338,0.0,245,35.49,4,70.309,262,61431,7.03,0.0617477,1.46026,2.95309
95,1287792000000,421332.0,86647,326,895,36780882.0,264,12350.98,739,1378.0,0.0,80.4633,0.016430395,433235.0,0.47,0.34,1320.0,13200.0,4332350.0,20423.95,204239.46,0.1,700.5310000000002,132090,309.9248292,0.0,244,30.99,3,70.3075,189,61620,7.03,0.0471429,1.49401,2.99007
96,1287878400000,427873.0,86833,451,949,36957421.0,186,13550.2,536,2149.0,4.15e-06,86.9145,0.017262857,477581.5,0.75,0.37,1023.0,9300.007766,4341650.0,20600.94,187281.3,0.11,945.929,132626,539.5899877999999,0.00776615,245,59.35,3,70.3911,59,61679,7.74,0.043136,1.5290700000000002,3.02659
97,1287964800000,421663.0,86987,554,1248,37149551.0,154,13504.03,593,2149.0,0.0,93.6071,0.017880969,478428.5,0.67,0.37,847.0,7700.0,4349350.0,13744.29,124948.13,0.11,969.974,133219,262.7793543,0.0,247,28.91,4,70.3847,115,61794,7.74,0.028728,1.54511,3.04721
98,1288051200000,421574.0,87162,493,901,37307156.0,175,13474.03,516,2149.0,0.0001192,84.3435,0.018026911,479391.0,0.79,0.37,962.51,8750.05,4358100.0,4614.07,41946.13,0.11,931.633,133735,100.6063151,0.05,224,11.07,3,70.3419,162,61956,7.74,0.00962488,1.54088,3.05072
99,1288137600000,431516.0,87367,423,785,37467992.0,205,14670.27,549,2149.0,0.0,79.679,0.018513255,524202.0,0.8,0.4,1230.0,10250.0,4368350.0,12462.54,103854.53,0.12,908.02,134284,141.6835134,0.0,201,17.0,3,70.3064,177,62133,8.44,0.0237743,1.54112,3.06453
100,1288224000000,479489.0,87570,427,666,37603101.0,203,17093.45,412,2149.0,0.0,85.0878,0.019174579,612990.0,1.3,0.47,1421.0,10150.0,4378500.0,21103.77,150741.22,0.14,914.369,134696,430.8633073,0.0,237,60.32,2,70.3848,75,62208,9.85,0.0344276,1.56433,3.09186
101,1288310400000,538477.0,87811,358,665,37763413.0,241,19505.97,521,2149.0,0.0,90.2277,0.020347322,702488.0,1.13,0.53,1928.0,12050.0,4390550.0,28978.06,181112.89,0.16,971.891,135217,365.529113,0.0,217,58.48,2,70.3467,205,62413,11.26,0.0412506,1.58626,3.12462
102,1288396800000,571169.0,88024,399,871,37949025.0,213,23105.96,566,2149.0,0.0,94.2748,0.02101447,836228.0,1.22,0.63,2023.5,10650.0,4401200.0,38477.84,202514.97,0.19,959.898,135783,384.685681,0.0,236,73.09,3,70.4192,87,62500,13.38,0.0460136,1.62396,3.16012
103,1288483200000,639160.0,88243,393,746,38112297.0,219,21850.31,495,2149.0,0.0,90.0173,0.021518084,794187.0,1.35,0.6,1971.0,10950.0,4412150.0,33786.94,187705.23,0.18,951.042,136278,365.79693010000005,0.0,235,65.84,2,70.5515,38,62538,12.7,0.042542800000000006,1.65806,3.19482
104,1288569600000,714141.0,88466,388,712,38271166.0,223,23026.52,457,2149.0,0.0,94.346,0.022571097,840427.0,1.56,0.63,2118.5,11150.0,4423300.0,16496.28,86822.55,0.19,947.488,136735,185.6458955,0.0,231,35.27,2,70.7072,20,62558,13.43,0.0196285,1.67002,3.20593
105,1288656000000,834744.0,88718,338,474,38390717.0,252,24231.79,426,3092.0,0.0,100.92,0.025433762,887180.0,1.79,0.66,2520.0,12600.0,4435900.0,11318.11,56590.54,0.2,1020.26,137161,121.84183629999998,0.0,188,24.37,2,70.7221,165,62723,14.14,0.0127574,1.61711,3.20958
106,1288742400000,977255.0,88897,478,567,38492181.0,179,23005.84,308,3092.0,0.0,92.435,0.026235681,844521.5,2.48,0.63,1700.5,8950.0,4444850.0,12712.16,66906.13,0.19,1004.38,137469,172.2415261,0.0,222,32.73,2,70.8704,-5,62718,13.47,0.0150525,1.6146200000000002,3.21817
107,1288828800000,1119150.0,89074,484,579,38594701.0,177,24200.44,357,3092.0,0.0,85.3401,0.027024207,890740.0,2.19,0.66,1770.0,8850.0,4453700.0,8470.71,42353.55,0.2,989.111,137826,151.494246,0.0,199,30.3,2,70.8748,121,62839,14.17,0.00950975,1.61141,3.22129
108,1288915200000,1133550.0,89250,490,423,38669233.0,176,22991.44,277,3092.0,0.0,74.7731,0.027210855,847875.0,2.81,0.63,1672.0,8800.0,4462500.0,11462.66,60329.79,0.19,935.87,138103,210.5573153,0.0,185,40.01,2,70.8693,129,62968,13.47,0.013519299999999998,1.61463,3.22846
109,1289001600000,1182430.0,89440,452,521,38768306.0,190,22981.51,347,3092.0,0.0,71.2206,0.02813222,849680.0,2.16,0.63,1805.0,9500.0,4472000.0,10826.2,56979.98,0.19,883.677,138450,147.89756830000005,0.0,206,28.1,2,70.8919,114,63082,13.47,0.0127415,1.61479,3.23434
110,1289088000000,1188430.0,89641,424,548,38878442.0,201,26594.41,358,3092.0,0.0,69.1699,0.029203555,986051.0,2.41,0.73,2211.0,10050.0,4482050.0,35003.67,159107.6011,0.22,902.87,138808,270.69210289999995,0.0,209,59.55,2,70.9994,46,63128,15.62,0.035498800000000004,1.64215,3.25913
111,1289174400000,1238480.0,89860,395,698,39031349.0,219,30176.08,440,3092.0,0.0,71.1825,0.030609084,1123250.0,2.15,0.83,2737.5,10950.0,4493000.0,10560.46,42241.84,0.25,938.404,139248,95.4478223,0.0,237,23.86,2,71.227,-48,63080,17.81,0.0094017,1.6422900000000002,3.26059
112,1289260800000,1133360.0,90078,393,508,39142132.0,218,41022.59,383,3092.0,0.0,65.6552,0.029862521,1531326.0,3.44,1.12,3706.0,10900.0,4503900.0,42642.79,125419.97,0.34,885.23,139631,333.2592753,0.0,193,113.31,2,71.2485,134,63214,24.22,0.027847000000000004,1.66389,3.28054
113,1289347200000,1049260.0,90319,357,529,39269637.0,241,42204.64,451,3092.0,0.0,68.657,0.031223901,1580582.5,2.92,1.15,4217.5,12050.0,4515950.0,30967.4,88478.29,0.35,911.583,140082,153.4640553,0.0,197,53.71,2,71.2992,124,63338,24.95,0.0195924,1.66192,3.29138
114,1289433600000,1044310.0,90594,315,844,39501737.0,275,33667.53,516,3092.0,0.000166008,74.0625,0.033375759,1268316.0,2.0,0.93,3850.23,13750.83,4529700.0,139992.65,499973.74,0.28,952.615,140598,938.2448078,0.83,259,262.71,2,72.2037,-603,62735,20.22,0.110377,1.75978,3.39177
115,1289520000000,1102900.0,90811,396,549,39620886.0,217,28840.01,410,4536.0,0.0,79.391,0.036501257,1089732.0,2.24,0.8,2604.0,10850.0,4540550.0,12519.06,52162.75,0.24,995.436,141008,110.9962704,0.0,207,26.64,2,72.2454,114,62849,17.34,0.0114882,1.75482,3.39515
116,1289606400000,1171910.0,91014,424,550,39732619.0,203,26421.27,399,4536.0,0.0,84.9601,0.038868375,1001154.0,2.12,0.73,2233.0,10150.0,4550700.0,12692.38,57692.64,0.22,1067.35,141407,136.0286925,0.0,195,29.93,2,72.2299,154,63003,15.89,0.0126778,1.7592299999999998,3.39641
117,1289692800000,1227880.0,91233,392,506,39843380.0,219,26411.22,391,4536.0,0.0,92.9045,0.041509353,1003563.0,2.17,0.73,2409.0,10950.0,4561650.0,9231.0,41959.1,0.22,1086.12,141798,121.9518105,0.0,203,26.83,2,72.2432,140,63143,15.89,0.00919823,1.75761,3.38156
118,1289779200000,1201240.0,91402,498,468,39922510.0,169,32409.44,286,4536.0,0.0,86.7188,0.04214448,1233927.0,3.84,0.89,2281.5,8450.0,4570100.0,9094.49,33683.3,0.27,1004.83,142084,116.36107,0.0,183,31.42,2,72.2637,99,63242,19.51,0.00737036,1.75815,3.38266
119,1289865600000,1244360.0,91625,386,448,40022344.0,223,33607.75,341,4536.0,0.0,75.1256,0.044541027,1282750.0,3.24,0.92,3122.0,11150.0,4581250.0,10652.97,38046.31,0.28,994.437,142425,85.66620329,0.0,191,23.99,2,72.345,83,63325,20.26,0.00830479,1.75752,3.38262
120,1289952000000,1269000.0,91881,337,580,40170758.0,256,33577.13,420,4536.0,0.0,81.0342,0.047495549000000005,1286334.0,2.54,0.92,3584.0,12800.0,4594050.0,10458.19,37350.69,0.28,1050.21,142845,67.87957487,0.0,214,19.01,2,72.6987,-132,63193,20.36,0.00813023,1.74616,3.38133
121,1290038400000,1204370.0,92081,430,9663,42103424.0,200,30958.96,5657,4536.0,0.000181912,77.2471,0.047899623,1243093.5,0.13,0.87,2700.13,10000.48,4604050.0,71243.28,263864.01,0.27,1062.36,148502,43.48122552,0.48,328,11.74,28,71.5681,1138,64331,19.32,0.05731140000000001,1.7892099999999995,3.43129
122,1290124800000,1159190.0,92278,434,10038,44080916.0,197,26340.79,8318,4536.0,0.0,73.6637,0.047255378,1107336.0,0.07,0.74,2364.0,9850.0,4613900.0,89877.2,374488.32,0.24,1074.91,156820,116.338996,0.0,202,27.92,42,69.0363,2502,66833,16.57,0.08116519999999999,1.85855,3.5051300000000003
123,1290211200000,1163550.0,92525,349,503,44205217.0,247,27434.4,433,4536.0,0.0,73.0141,0.048672717,1156562.5,2.19,0.77,3087.5,12350.0,4626250.0,15332.72,61330.87,0.25,1125.87,157253,120.3265165,0.0,195,30.08,2,69.065,151,66984,17.27,0.0132571,1.86246,3.50903
124,1290297600000,1285790.0,92782,335,1906,44695063.0,257,29385.82,2103,6867.0,0.0,85.4262,0.054151037,1252557.0,0.39,0.83,3469.5,12850.0,4639100.0,17188.21,63660.05109,0.27,1209.65,159356,109.265838,0.0,186,29.5,8,69.0435,207,67191,18.64,0.0137225,1.86463,3.51304
125,1290384000000,1316890.0,92932,557,14332,46844886.0,150,29122.66,9463,6867.0,0.000187404,83.0242,0.056022032,1301048.0,0.07,0.86,2100.03,7500.1,4646600.0,14940.98,53360.63,0.28,1279.39,168819,36.58173859,0.1,218,10.24,63,69.1201,34,67225,19.35,0.0114838,1.86472,3.5093
126,1290470400000,1293970.0,93048,744,18303,48968088.0,116,27894.71,9343,6867.0,0.0006629730000000001,82.488,0.054495529,1302672.0,0.08,0.86,1624.29,5801.04,4652400.0,43923.06,156868.08,0.28,1235.83,178162,85.76067546,1.04,221,24.01,81,68.9071,292,67517,19.29,0.0337179,1.89181,3.53865
127,1290556800000,1239370.0,93188,619,16380,51261256.0,140,26686.93,9997,6867.0,0.000776373,69.9865,0.053076401,1304632.0,0.07,0.86,1960.27,7000.98,4659400.0,35343.55,126226.97,0.28,1128.76,188159,111.5807025,0.98,292,31.24,71,68.9577,52,67569,19.31,0.027091000000000004,1.9122,3.56042
128,1290643200000,1276670.0,93351,527,656,51368239.0,163,26677.94,362,6867.0,0.00159347,63.5402,0.054582771,1306914.0,3.02,0.86,2282.16,8150.58,4667550.0,10191.43,36397.98,0.28,1078.33,188521,81.37584322,0.58,207,22.79,2,68.96600000000001,110,67679,19.31,0.00779822,1.91212,3.562
129,1290729600000,1285790.0,93491,613,702,51466455.0,140,26666.96,324,6867.0,0.00140939,50.8555,0.055064165,1308874.0,3.44,0.86,1960.15,7000.53,4674550.0,10529.23,37604.38,0.28,1016.02,188845,91.67957653,0.53,215,25.67,2,68.9858,82,67761,19.32,0.00804461,1.91392,3.56471
130,1290816000000,1278240.0,93668,485,5827,52497832.0,177,26192.55,4021,6867.0,0.000317757,43.4052,0.05573928,1311352.0,0.19,0.86,2478.03,8850.12,4683400.0,10574.08,37764.57,0.28,937.547,192866,75.71154667,0.12,271,21.2,23,69.5124,-386,67375,19.46,0.00806352,1.91534,3.56604
131,1290902400000,1166630.0,93849,474,9248,54171723.0,181,25432.26,4926,6867.0,0.0,25.3527,0.052033081,1313886.0,0.15,0.9,2534.0,9050.0,4692450.0,14537.12,51918.28,0.28,858.778,197792,34.85384736,0.0,285,9.76,27,72.652,-2787,64588,20.34,0.0110642,1.91661,3.5702300000000005
132,1290988800000,1238410.0,94043,447,1864,54533434.0,194,25315.8,1283,6867.0,0.000418809,28.5549,0.054178775,1316602.0,0.7,0.9,2716.1,9700.37,4702150.0,24736.68,88345.29,0.28,876.174,199075,83.55603658,0.37,262,23.4,7,72.4143,346,64934,20.28,0.0187884,1.92792,3.58165
133,1291075200000,1314020.0,94223,482,744,54667289.0,180,25302.14,445,6867.0,8.51e-05,28.645,0.057299785,1319122.0,2.38,0.89,2520.01,9000.02,4711150.0,6580.73,23502.61,0.28,942.569,199520,50.51137139,0.02,227,14.14,2,72.3957,141,65075,20.27,0.00498872,1.92727,3.5798
134,1291161600000,1459140.0,94395,502,717,54790562.0,172,25291.3,453,6867.0,0.0,23.928,0.05886029,1321530.0,2.33,0.89,2408.0,8600.0,4719750.0,6813.2,24332.84,0.28,993.901,199973,58.44736306,0.0,195,16.37,3,72.2094,287,65362,20.22,0.00515554,1.92608,3.5784300000000004
135,1291248000000,1572910.0,94604,410,693,54935322.0,209,21669.01,456,6867.0,8.540000000000003e-05,27.5658,0.061103515,1135248.0,1.98,0.76,2508.01,10450.03,4730200.0,8432.67,35136.12,0.24,1028.81,200429,73.68240712,0.03,239,17.68,2,72.3073,56,65418,17.35,0.00742805,1.92069,3.57795
136,1291334400000,1759810.0,94806,419,661,55068841.0,202,18954.8,463,8078.0,1.53e-05,39.3792,0.065864169,995463.0,1.7,0.66,2121.0,10100.01,4740300.0,13685.71,65170.03,0.21,1137.51,200892,124.9331601,0.01,213,26.24,2,72.253,189,65607,15.17,0.0137481,1.92426,3.58408
137,1291420800000,1803650.0,94994,455,878,55233963.0,188,19837.3,512,8078.0,7.18e-05,39.7443,0.06801736900000001,1044934.0,1.59,0.7,2068.01,9400.04,4749700.0,12259.8,55726.37,0.22,1238.02,201404,129.8790125,0.04,264,28.57,3,72.351,41,65648,15.92,0.0117326,1.92498,3.5866
138,1291507200000,1841710.0,95182,458,667,55359365.0,188,22535.83,447,8078.0,0.00010241,29.2228,0.06997550599999999,1189775.0,2.11,0.79,2350.02,9400.06,4759100.0,14647.0,58587.99,0.25,1284.98,201851,123.6955015,0.06,209,30.92,2,72.3026,174,65822,18.08,0.0123107,1.92721,3.5918300000000003
139,1291593600000,2021670.0,95371,457,701,55491892.0,189,22526.66,387,8078.0,3.54e-05,27.3732,0.071357054,1192137.5,2.5,0.79,2362.5,9450.01,4768550.0,7062.25,28248.98,0.25,1298.85,202238,59.30398576,0.01,235,14.83,2,72.4979,-47,65775,18.12,0.00592402,1.92223,3.5906300000000004
140,1291680000000,2175820.0,95600,376,575,55623637.0,229,19823.99,419,8078.0,1.66e-05,38.9397,0.075715949,1051600.0,2.0,0.69,2519.0,11450.01091,4780000.0,14420.77,65548.97107,0.22,1380.45,202657,143.97837719999995,0.01090727,216,31.68,2,72.5077,149,65924,15.95,0.0137132,1.90344,3.59575
141,1291766400000,2140900.0,95839,361,481,55738584.0,239,18029.61,431,8078.0,0.000207011,52.683,0.081038626,958390.0,1.76,0.63,2390.01,11950.04,4791950.0,3864.52,19322.61,0.2,1472.28,203088,55.06734379,0.04,187,11.01,2,72.4363,230,66154,14.49,0.00403231,1.88693,3.59062
142,1291852800000,2091680.0,96080,356,508,55860945.0,241,18035.35,469,8078.0,4.83e-05,55.1253,0.084671701,960800.0,1.6,0.62,2410.01,12050.04519,4804000.0,18715.78,93578.92095,0.2,1577.32,203557,244.6639858,0.04518713,185,48.93,2,72.3156,277,66431,14.46,0.0194794,1.89783,3.6010699999999995
143,1291939200000,2030130.0,96319,362,748,56039703.0,239,19824.8,569,8078.0,8.340000000000001e-05,57.6238,0.08679423,1059509.0,1.4,0.69,2629.02,11950.07215,4815950.0,19035.43,86524.7022,0.22,1572.7,204126,191.5041669,0.07214637,231,42.13,2,72.3974,90,66521,15.93,0.017966299999999998,1.90746,3.60989
144,1292025600000,2090280.0,96557,360,622,56187668.0,238,21623.4,520,8078.0,0.000134591,60.8605,0.08966251300000001,1158684.0,1.7,0.75,2856.01,11900.04,4827850.0,7132.72,29719.66529,0.24,1630.18,204646,47.82426903,0.04,210,11.48,2,72.3143,241,66762,17.36,0.00615589,1.90181,3.60704
145,1292112000000,2232070.0,96780,381,664,56335674.0,223,18914.35,496,12252.0,7.43e-05,88.8805,0.09828037,1016190.0,1.57,0.65,2341.51,11150.03727,4839000.0,10527.82,50132.49,0.21,1736.02,205142,108.5986494,0.03727261,221,22.81,2,72.2983,169,66931,15.18,0.0103601,1.90487,3.60861
146,1292198400000,2027740.0,96927,581,774,56449513.0,147,18004.64,376,12252.0,0.000181599,84.9955,0.100228317,969270.0,2.07,0.62,1470.01,7350.07,4846350.0,7709.29,38546.47,0.2,1769.15,205518,81.48090627,0.07,223,16.3,3,72.2452,151,67082,14.45,0.00795373,1.90786,3.61109
147,1292284800000,1941680.0,97102,492,892,56605594.0,175,19786.16,542,12252.0,0.00019457,78.5658,0.102317838,1068122.0,1.48,0.68,1925.03,8750.117248,4855100.0,13257.17,60259.87978,0.22,1750.75,206060,124.3763302,0.11724798,233,27.36,3,71.9861,363,67445,15.84,0.0124117,1.91303,3.61592
148,1292371200000,1935150.0,97273,506,1076,56789570.0,171,19756.79,653,12252.0,0.000302971,75.8158,0.103485675,1070003.0,1.2,0.67,1881.03,8550.148573999999,4863650.0,10788.56,49038.89787,0.22,1717.05,206713,78.82547916,0.14857412,239,17.34,4,71.7088,380,67825,15.78,0.0100828,1.89563,3.61965
149,1292457600000,1931690.0,97414,609,1761,57037927.0,141,19699.27,651,12252.0,0.000162967,66.8129,0.101928564,1071554.0,1.2,0.67,1551.07,7050.311476000001,4870700.0,42048.29,191128.6082,0.22,1594.5,207364,408.7680476000001,0.31147648,407,89.93,5,71.9964,-173,67652,15.84,0.0392405,1.92587,3.65365
150,1292544000000,1940760.0,97585,506,1017,57211765.0,171,21462.43,641,12252.0,4.66e-05,56.5288,0.103096401,1171020.0,1.33,0.73,2052.01,8550.048923,4879250.0,25171.81,104882.5226,0.24,1608.16,208005,191.9445458,0.04892339,224,46.07,4,71.7758,327,67979,17.23,0.0214956,1.93581,3.66207
151,1292630400000,1903000.0,97781,436,910,57390058.0,196,21438.73,639,12252.0,6.03e-05,56.5729,0.106496782,1173372.0,1.34,0.73,2352.02,9800.067431,4889050.0,26842.49,111843.7174,0.24,1548.35,208644,181.0354268,0.06743052,221,43.45,3,71.6176,287,68266,17.19,0.0228764,1.94779,3.67632
152,1292716800000,1686170.0,97954,502,892,57544394.0,173,22311.52,531,12252.0,0.00012266,45.9745,0.102146423,1224425.0,1.73,0.76,2162.53,8650.103568999999,4897700.0,21108.97,84435.88,0.25,1443.51,209175,183.8887062,0.10356946,227,45.97,3,71.5306,204,68470,17.88,0.0172399,1.94619,3.68706
153,1292803200000,1513010.0,98120,523,979,57706973.0,166,22286.36,460,12252.0,0.000376988,45.465,0.10379956,1226500.0,2.04,0.75,2075.06,8300.234433,4906000.0,15546.37,62185.46676,0.25,1381.23,209635,124.937872,0.23443294,256,31.23,3,71.634,17,68487,17.91,0.0126754,1.94667,3.69344
154,1292889600000,1370400.0,98281,535,888,57849895.0,161,22267.78,509,12252.0,7.72e-05,35.482,0.102581459,1228512.5,1.81,0.75,2012.52,8050.066536,4914050.0,21547.41,86189.63021,0.25,1272.52,210144,207.1031471,0.06653564,217,51.78,3,71.4428,296,68783,17.86,0.0175394,1.95054,3.704930000000001
155,1292976000000,1309710.0,98465,470,1039,58040979.0,184,21346.58,555,12252.0,0.000119089,27.9792,0.103712552,1181580.0,1.58,0.72,2208.03,9200.115645,4923250.0,23305.97,97108.22129,0.24,1207.6,210699,216.171666,0.11564519,278,51.88,3,71.5641,12,68795,17.18,0.019724400000000003,1.95822,3.71772
156,1293062400000,1247790.0,98624,546,1680,58308134.0,159,23943.47,928,12252.0,7.840000000000001e-05,24.3375,0.105278681,1331424.0,0.98,0.8,2146.52,7950.066993,4931200.0,23074.12,85459.71001,0.27,1211.89,211627,143.67659550000005,0.06699317,274,38.79,6,71.1511,511,69306,19.21,0.0173304,1.96673,3.72905
157,1293148800000,1255440.0,98820,439,928,58490011.0,196,22144.87,629,14484.0,0.000149134,27.3824,0.110560554,1235250.0,1.42,0.74,2450.04,9800.15,4941000.0,25145.18,100580.7396,0.25,1231.48,212256,143.2314082,0.15,216,35.81,3,70.971,314,69620,17.74,0.020356400000000004,1.97417,3.74201
158,1293235200000,1227350.0,98977,549,1262,58688213.0,157,22105.14,673,14484.0,0.000160803,22.2984,0.109655799,1237212.5,1.31,0.74,1962.53,7850.137431,4948850.0,21366.22,85464.86209,0.25,1157.49,212929,131.9599141,0.13743052,239,32.99,4,70.8,279,69899,17.7,0.0172697,1.9626,3.75334
159,1293321600000,1240600.0,99122,590,1094,58846852.0,145,22077.85,507,14484.0,0.000100887,11.4342,0.109517916,1239025.0,1.82,0.73,1812.52,7250.06,4956100.0,14868.12,59472.49,0.25,1096.48,213436,130.1880776,0.06,272,32.55,3,70.5686,332,70231,17.64,0.0119999,1.96797,3.75985
160,1293408000000,1330810.0,99270,569,1002,58995118.0,148,22055.24,527,14484.0,0.000121427,10.0464,0.110297658,1240875.0,1.74,0.73,1850.02,7400.078293,4963500.0,16119.44,64477.77919,0.25,1085.64,213963,212.2882603,0.07829328,235,53.07,4,70.3554,318,70549,17.59,0.0129904,1.97201,3.76724
161,1293494400000,1399060.0,99438,512,1003,59163556.0,168,22029.67,633,14484.0,6.2318e-05,10.9969,0.113569588,1242975.0,1.41,0.73,2100.02,8400.067431,4971900.0,27050.94,108203.77,0.25,1124.24,214596,165.5613959,0.06743052,215,41.39,4,70.0179,460,71009,17.5,0.0217631,1.98594,3.78262
162,1293580800000,1395340.0,99583,598,1143,59329284.0,145,22880.18,584,14484.0,0.000138498,8.68618,0.112474626,1294579.0,1.61,0.75,1885.02,7250.095645,4979150.0,17955.25,69058.66016,0.26,1090.68,215180,122.1552881,0.09564519,231,31.76,4,69.7858,340,71349,18.14,0.0138696,1.98995,3.79099
163,1293667200000,1485270.0,99749,516,1120,59515146.0,166,23725.46,544,14484.0,9.47e-05,13.5254,0.115714855,1346611.5,1.81,0.78,2241.02,8300.086645,4987450.0,24714.18,91534.00832,0.27,1022.28,215724,185.4084767,0.08664517,278,50.06,3,69.8669,36,71385,18.86,0.0183529,1.98887,3.80298
164,1293753600000,1437820.0,99918,511,1086,59698628.0,169,24570.12,642,14484.0,0.000157303,9.54572,0.112937699,1398852.0,1.55,0.8,2366.03,8450.093393000001,4995900.0,16623.9,59371.08056,0.28,954.256,216366,100.1603542,0.09339267,228,28.04,4,69.6128,382,71767,19.49,0.011884,1.97848,3.80843
165,1293840000000,1465530.0,100083,524,1044,59870893.0,165,26292.73,548,14484.0,0.000135274,6.82066,0.11376056,1501245.0,2.0,0.86,2475.04,8250.147527,5004150.0,32717.44,109058.1468,0.3,977.826,216914,226.5495238,0.14752729,244,67.96,3,69.5659,167,71934,20.87,0.0217936,1.98313,3.82395
